day,subscriber_ecid,subscriber_gender,subscriber_age,registration_province,months_of_subscription,most_used_province,is_usage_nonzero,subscriber_total_expenses,nonpackage_voice_expenses,package_voice_noncash_expenses,is_voice_expenses_nonzero,is_voice_usage_nonzero,call_in_network_duration,call_off_netwrok_duration,nonpackage_call_in_network_expenses,nonpackage_call_off_network_expenses,total_call_duration,#inter_operator_calls,xyz_score,hxr_score,data_cash_expenses,nonpackage_data_expenses,package_data_noncash_expenses,subscriber_data_expenses,subscriber_nondata_expenses,data_usage_volume,is_data_expenses_nonzero,is_data_usage_nonzero,#activated_monthly_data_packages,#activated_short_term_data_packages,#activated_type_one_data_packages,#activated_type_two_data_packages,#activated_type_three_data_packages
(n+2)03,2_lUUQ0vsKDDm,2,30.0,4,179,4,1,0.5403004196605552,0.5206041977547528,0.0,1,1,0.4189944134078213,0.0,0.7641997148431211,0.0,0.2653612424037813,1.0,0.6061830289845138,4.245831260518751,0.0,1609.712,0.0,1609.712,0.5022272318720643,-0.0006101811962727,1,1,0,0,0,0,0
(n+2)04,2_lUUQ0vsKDDm,2,30.0,4,179,4,1,0.6139673356750198,0.5467033573933712,0.0,1,1,0.4445331205107741,0.0,0.796902280147811,0.0,0.2869682646860229,0.0,0.6065129056672567,4.134480985769843,0.0,2129.642,0.0,2129.642,0.5271943037157645,0.0114626600150275,1,1,0,0,0,0,0
(n+2)05,2_lUUQ0vsKDDm,2,30.0,4,179,4,1,0.5780648008936377,0.7843407819346098,0.0,1,1,0.6743814844373504,0.0,1.094664871070433,0.0,0.4814314652261985,1.0,0.6061290859007111,3.955275949604922,0.0,0.0,0.0,0.0,0.7416013728930901,-0.0139766307813943,0,0,0,0,0,0,0
(n+2)06,2_lUUQ0vsKDDm,2,30.0,4,179,4,1,14.797816512122736,1.7005490354293409,0.0,1,1,1.5618515562649642,0.0,2.242684985797517,0.0,1.2322754895340986,0.0,0.6045440233303041,3.78344562250649,130000.0,2797.376,0.0,132797.376,1.6439127984410402,0.7710154205339329,1,1,0,1,0,0,0
(n+2)07,2_lUUQ0vsKDDm,2,30.0,4,179,4,1,0.7244016134380586,0.8942305519603024,0.0,1,1,0.7813248204309656,0.0,1.2323580930109992,0.0,0.5719108710330857,0.0,0.6017256411668036,3.619009359345226,0.0,0.0,0.0,0.0,0.9159210458467896,4.049918402103311,0,1,0,0,0,0,0
(n)01,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.8071067873254545,1.0700545627074758,0.0,1,1,0.7358339984038308,2.621359223300971,1.1738382957400144,2.6557346671286743,0.7157326130992573,2.0,0.0323259903486067,38.17555816682948,0.0,0.0,0.0,0.0,1.0144412924816089,0.0096098497593392,0,1,0,0,0,0,0
(n)02,2aYKBozBlwIt5,1,50.0,8,178,5,1,1.4207993977535989,1.861263684070272,0.0,1,1,1.097366320830008,7.543689320388349,1.641996832082332,7.639341940732482,1.3639432815665091,2.0,0.0351266063915336,38.0798855016453,0.0,0.0,0.0,0.0,1.7454856092454607,0.0193355251896352,0,1,0,0,0,0,0
(n)03,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.0389745915641507,0.0164834339450151,0.0,1,1,-0.217877094972067,1.8155339805825244,-0.0602407351694854,1.8360636967624329,-0.1471978392977717,3.0,0.0380997849517329,37.91067251207704,0.0,0.0,0.0,0.0,0.0065702947756809,-0.0102534692626633,0,1,0,0,0,0,0
(n)04,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.2721010632069804,0.4038460883008734,0.0,1,1,-0.0478850758180366,4.300970873786407,0.1600690526331773,4.360653539629691,0.1701553004726536,2.0,0.0413020759146874,37.66721384620154,0.0,0.0,0.0,0.0,0.3771305486222705,-0.0077838507435997,0,1,0,0,0,0,0
(n)05,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.0308870249698891,0.0535712549978154,0.0,1,1,-0.0327214684756584,0.0,0.1790017421332733,0.0,-0.1168129642133693,0.0,0.0447086726116592,37.35435552854524,0.0,0.0,0.0,0.0,0.0162043843748033,0.2620019267178989,0,1,0,0,0,0,0
(n)06,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.205731802671039,0.3076922397194241,0.0,1,1,0.0454908220271349,2.0388349514563107,0.2805509974954659,2.065572412130708,0.0911546252532072,1.0,0.0483757392500395,36.97062811870936,0.0,0.0,0.0,0.0,0.2980700060995734,0.1608188005721746,0,1,0,0,0,0,0
(n)07,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.1435866202114046,-0.1002748017442191,0.0,1,1,-0.3695131683958499,2.2815533980582523,-0.2564542289043541,2.3114738538951745,-0.2430790006752194,2.0,0.0502673894451623,36.75789989938653,0.0,0.0,0.0,0.0,-0.1180458855533579,0.0641549128161787,0,1,0,0,0,0,0
(n)08,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.1366022123390969,0.2486264646614853,0.0,1,1,-0.0023942537909018,1.922330097087379,0.2185888499041621,1.9508203142654836,0.0425388251181633,0.0,0.0542899743199936,36.28020112190802,0.0,0.0,0.0,0.0,0.2157212971960679,0.0073388830615041,0,1,0,0,0,0,0
(n)09,2aYKBozBlwIt5,1,50.0,8,178,5,1,2.782030860262068,3.556318325674844,0.0,1,1,2.2585794094173983,13.378640776699028,3.144578555278961,13.557370776021816,2.75286968264686,2.0,0.0586276528336819,35.736837589041166,0.0,0.0,0.0,0.0,3.3670148692649247,0.0238892709928787,0,1,0,0,0,0,0
(n)10,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.505776377095781,0.681318593924974,0.0,1,1,0.5219473264166002,0.6504854368932039,0.8967299649137459,0.6557376802205583,0.3970290344361917,0.0,0.065539655047165,34.83528866563634,0.0,0.0,0.0,0.0,0.6554897911545197,0.0263010219480731,0,1,0,0,0,0,0
(n)11,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2141853316790345,-0.1881868702354832,0.0,1,1,-0.2673583399840383,0.0,-0.1239241370081684,0.0,-0.3153274814314652,0.0,0.0679369684405223,34.51708093378008,0.0,0.0,0.0,0.0,-0.2021446443004372,-0.0139766307813943,0,0,0,0,0,0,0
(n)12,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.1391740866982191,-0.0947801554487408,0.0,1,1,-0.1963288108539505,0.2427184466019417,-0.032701932606933,0.2459014417644666,-0.238352464550979,2.0,0.0757988718110803,33.46867715036656,0.0,0.0,0.0,0.0,-0.1127895772769819,0.0780792827483834,0,1,0,0,0,0,0
(n)13,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.145981190342931,0.2197801712281601,0.0,1,1,-0.0207501995211492,1.8155339805825244,0.1944923976619287,1.8360652033083749,0.0189061444969615,1.0,0.0785948095494882,33.097076448987515,0.0,0.0,0.0,0.0,0.2268937448518622,0.0044738762372965,0,1,0,0,0,0,0
(n)14,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.1432152849422889,-0.1538461829773896,0.0,1,1,-0.329608938547486,1.1650485436893203,-0.2048191322740074,1.1803275230878163,-0.2869682646860229,2.0,0.0871465322991003,31.974764685748617,0.0,0.0,0.0,0.0,-0.1176035427037159,-0.00199588595296,0,1,0,0,0,0,0
(n)15,2aYKBozBlwIt5,1,50.0,8,178,5,1,15.065844241327984,-0.2733516786966856,0.0,1,1,-0.349561053471668,0.0,-0.2306366805891808,0.0,-0.3848750844024308,0.0,0.0935341407616643,31.15647865490196,0.0,0.0,151510.0,151510.0,-0.2965378067885559,0.004037733036566,1,1,1,0,0,0,0
(n)16,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0259311234407441,0.0027472600300616,0.0,1,1,-0.2753391859537111,2.349514563106796,-0.1342510297946864,2.377047772571825,-0.1586765698852127,0.0,0.0970374305326587,30.716486409269844,0.0,0.0,0.0,0.0,0.0838874292393333,-0.0021868833897999,0,1,0,0,0,0,0
(n)17,2aYKBozBlwIt5,1,50.0,8,178,0,1,-0.2882762977701332,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,0.0,0.1081998228628142,29.36063763841477,0.0,0.0,0.0,0.0,-0.2904034545974251,-0.0139766307813943,0,0,0,0,0,0,0
(n)18,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2603326851777416,-0.2321427782457603,0.0,1,1,-0.3391859537110934,0.3592233009708738,-0.2168672793079045,0.3606565527215752,-0.351114112086428,1.0,0.1140633984745523,28.677870489349196,0.0,0.0,0.0,0.0,-0.2571164004136262,0.0783064765780051,0,1,0,0,0,0,0
(n)19,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.1834812879160123,-0.163461529964928,0.0,1,1,-0.3000798084596967,0.6990291262135921,-0.166953436924937,0.7049188725010169,-0.2950708980418636,3.0,0.1179871620487784,28.23251169529389,0.0,0.0,0.0,0.0,-0.1655693029761112,0.0373971769446348,0,1,0,0,0,0,0
(n)20,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.8350505012924759,1.1318679765015411,0.0,1,1,1.011173184357542,0.0,1.5301206839336212,0.0,0.7663740715732614,0.0,0.1299592759604477,26.93032868426489,0.0,0.0,0.0,0.0,1.0477284674251264,-0.0035704673457171,0,1,0,0,0,0,0
(n)21,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2208039798868679,-0.1964286503256683,0.0,1,1,-0.3471667996807661,0.8737864077669902,-0.2271943302688617,0.8852448890428914,-0.3220796758946658,1.0,0.1380432490407182,26.098142328283583,0.0,0.0,0.0,0.0,-0.2100289255754231,0.0277104908171659,0,1,0,0,0,0,0
(n)22,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0016573738233066,0.0535713812331704,0.0,1,1,-0.0798084596967278,0.5631067961165048,0.1187608487893486,0.5737710351477168,-0.1168129642133693,1.0,0.1461525426612013,25.299863411245237,0.0,0.0,0.0,0.0,0.0549719976326264,0.0838521581634291,0,1,0,0,0,0,0
(n)23,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0981763616462875,0.2142856511680367,0.0,1,1,-0.3695131683958499,5.990291262135922,-0.2564542289043541,6.0655709055847655,0.0148548278190411,3.0,0.1559172723068792,24.38478599643232,0.0,0.0,0.0,0.0,0.1699475673377324,0.0224843083901183,0,1,0,0,0,0,0
(n)24,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.2217240560273249,0.3681317079100714,0.0,1,1,0.2330407023144453,0.4660194174757281,0.523235983292983,0.4754086505867996,0.1404456448345711,2.0,0.1652838193910884,23.551719066459427,0.0,0.0,0.0,0.0,0.3171203347652618,0.0069432509861566,0,1,0,0,0,0,0
(n)25,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.0007318234528381,-0.1304946620748977,0.0,1,1,-0.2601755786113328,0.6019417475728155,-0.1153183402945904,0.6065564879400998,-0.1303173531397704,2.0,0.1750023217165698,22.730634787117147,0.0,0.0,0.0,0.0,0.0521259325820226,-0.009531289587628,0,1,0,0,0,0,0
(n)26,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.1726332901511201,-0.163461656200283,0.0,1,1,-0.3000798084596967,0.6990291262135921,-0.166953436924937,0.7049173659550748,-0.2950708980418636,2.0,0.1850976537940411,21.92123230009387,0.0,0.0,0.0,0.0,-0.1526469262364618,0.3646677259248141,0,1,0,0,0,0,0
(n)27,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.1647393490998592,0.1620878368322197,0.0,1,1,-0.2075019952114924,3.3980582524271843,-0.0464713338882092,3.442620184702533,-0.0283592167454422,0.0,0.1950060532053266,21.166897595734508,0.0,0.0,0.0,0.0,0.2492388816828881,0.1845701359366431,0,1,0,0,0,0,0
(n)28,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0077218069297872,0.1016483686415724,0.0,1,1,-0.3695131683958499,4.660194174757281,-0.2564542289043541,4.721310092351266,-0.0776502363268062,3.0,0.2057871357453791,20.387902908197358,0.0,0.0,0.0,0.0,0.062196085525414,0.3839314851665518,0,1,0,0,0,0,0
(n)29,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2735700829680382,-0.2486264646614854,0.0,1,1,-0.3695131683958499,0.5339805825242718,-0.2564542289043541,0.5409825692634498,-0.3646185010128291,2.0,0.2169303091366726,19.62500849890693,0.0,0.0,0.0,0.0,-0.2728850837233167,0.3206531734844351,0,1,0,0,0,0,0
(n)30,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0117738522592502,-0.0013734406619984,0.0,1,1,-0.1444533120510774,0.7087378640776699,0.0344238195520689,0.7213115988972084,-0.162052667116813,0.0,0.2284168601789733,18.87998453002429,0.0,0.0,0.0,0.0,0.0670229722420503,0.2198977421606758,0,1,0,0,0,0,0
(n)31,2aYKBozBlwIt5,1,50.0,8,178,5,1,1.9372012553017663,2.4656589971535188,0.0,1,1,1.687150837988827,7.49514563106796,2.404475292678074,7.590159241906082,1.8588791357191088,3.0,0.2402469070591903,18.15300770878961,0.0,0.0,0.0,0.0,2.360635012565653,0.6738233384659498,0,1,0,0,0,0,0
(n+1)01,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.1081041818960928,-0.0425823411129237,0.0,1,1,-0.1755786113328012,0.6019417475728155,-0.0051632882188197,0.6065579944860419,-0.1958136394328156,1.0,0.2523854668737263,17.446076446217308,0.0,0.0,0.0,0.0,-0.0757784141278244,0.1632653514651282,0,1,0,0,0,0,0
(n+1)02,2aYKBozBlwIt5,1,50.0,8,178,5,1,2.1760605636368595,2.7747253087117163,0.0,1,1,1.7134876296887471,10.805825242718448,2.438898954055703,10.950815794627658,2.1120864280891287,2.0,0.2590190601709597,17.075245909626634,0.0,0.0,0.0,0.0,2.645169544833676,0.5763546329359468,0,1,0,0,0,0,0
(n+1)03,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.1064525864266872,0.184066169543423,0.0,1,1,-0.0766161213088587,2.067961165048544,0.1222033572841069,2.098362384560917,-0.0101282916948008,1.0,0.2774854243254817,16.095748066698796,0.0,0.0,0.0,0.0,0.1798063907733778,0.2805305760165236,0,1,0,0,0,0,0
(n+1)04,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.7023119802205932,0.9395602793386428,0.0,1,1,0.825219473264166,0.0,1.2891567942090438,0.0,0.6090479405806887,2.0,0.2842628018763706,15.7543428720203,0.0,0.0,0.0,0.0,0.8896073823797321,-0.0096200393538437,0,1,0,0,0,0,0
(n+1)05,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.0871452812998984,-0.0164835601803701,0.0,1,1,-0.1899441340782122,1.0873786407766992,-0.0240962940677941,1.098360878014975,-0.1742066171505739,0.0,0.3054603187897572,14.74281025680633,0.0,0.0,0.0,0.0,-0.0508117045632803,-0.0082297691294888,0,1,0,0,0,0,0
(n+1)06,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.3000444730501122,0.4656591233888739,0.0,1,1,0.2194732641660016,1.7766990291262137,0.5060242316913878,1.803276737424108,0.2207967589466576,0.0,0.3169835403029507,14.22562461319535,0.0,0.0,0.0,0.0,0.410417361286632,0.0512615341351799,0,1,0,0,0,0,0
(n+1)07,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.3283594209116195,0.4739010297144139,0.0,1,1,0.3128491620111732,0.7475728155339806,0.6265061765536765,0.7540985582355334,0.2275489534098582,1.0,0.3236155324852546,13.937508774513296,0.0,0.0,0.0,0.0,0.4441467583200729,0.0106520788169244,0,1,0,0,0,0,0
(n+1)08,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0051495270721455,0.0714283820755389,0.0,1,1,-0.1181165203511572,1.2427184466019416,0.0688468482319419,1.262294168160658,-0.1026333558406482,3.0,0.3371448094368645,13.369879174364094,0.0,0.0,0.0,0.0,0.0591319284228164,0.0084968925184368,0,1,0,0,0,0,0
(n+1)09,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0876993950266214,0.1607140174641563,0.0,1,1,-0.1556264964086193,2.7475728155339807,0.0206541019219143,2.7868825044819743,-0.0290344361917623,2.0,0.3531276778595665,12.731410440088046,0.0,0.0,0.0,0.0,0.1574671711685688,-0.0070275327927861,0,1,0,0,0,0,0
(n+1)10,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.5390523965925555,0.7362635420554978,0.0,1,1,0.0933758978451715,6.504854368932039,0.3425129869123306,6.590160748452024,0.4422687373396353,0.0,0.3687576599031479,12.137417832163605,0.0,0.0,0.0,0.0,0.6951289273022871,-0.0074627810086267,0,1,0,0,0,0,0
(n+1)11,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0728050289115375,0.1826923501753598,0.0,1,1,-0.1300877893056664,2.699029126213592,0.0533566672266041,2.737702818747457,-0.0114787305874409,1.0,0.3758466101757227,11.877077596158848,0.0,0.0,0.0,0.0,0.1397246702565311,0.0053632613773143,0,1,0,0,0,0,0
(n+1)12,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0678436531523809,0.1359889296643111,0.0,1,1,0.0095770151636073,0.4563106796116504,0.2340793472583782,0.4590159241906081,-0.0492910195813639,3.0,0.3997396228690782,11.037012513993552,0.0,0.0,0.0,0.0,0.1338145688630484,0.0048719042255008,0,1,0,0,0,0,0
(n+1)13,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.1316354637245586,-0.0989012348468658,0.0,1,1,-0.25219473264166,0.8737864077669902,-0.1049912893336332,0.8852448890428914,-0.2417285617825793,3.0,0.4057445750554327,10.834182159018564,0.0,0.0,0.0,0.0,-0.1038094015546848,0.0162215001377336,0,1,0,0,0,0,0
(n+1)14,2aYKBozBlwIt5,1,50.0,8,178,5,1,15.1629228171077,-0.2335165976138236,0.0,1,1,-0.3112529928172386,0.0,-0.1807228382062133,0.0,-0.3524645509790682,0.0,0.4202609298540819,10.356171745597743,0.0,0.0,151510.0,151510.0,-0.1808956434361598,-0.0139230883974207,1,1,1,0,0,0,0
(n+1)15,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.4601830359491671,0.59752722612577,0.0,1,1,0.4940143655227454,0.0,0.8605852074631762,0.0,0.3288318703578663,3.0,0.440940501113392,9.702118521385156,0.0,0.0,0.0,0.0,0.6011779869040916,0.0223064745442651,0,1,0,0,0,0,0
(n+1)16,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.2599670268878972,0.3887363474885664,0.0,1,1,0.2553870710295292,0.4368932038834951,0.5524960401029148,0.4426231977944168,0.1573261309925725,3.0,0.4513946707379684,9.38195558067679,0.0,0.0,0.0,0.0,0.3626762140910409,0.0136397891142576,0,1,0,0,0,0,0
(n+1)17,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.5269182588988424,0.721153675007836,0.0,1,1,0.6137270550678372,0.0,1.0154906555286554,0.0,0.4301147873058744,2.0,0.458142178665792,9.17858680497289,0.0,0.0,0.0,0.0,0.6806744720113388,0.0146959583450491,0,1,0,0,0,0,0
(n+1)18,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.0408148452196945,0.0412087742155703,0.0,1,1,-0.0446927374301675,0.0,0.1635114029534964,0.0,-0.1269412559081701,3.0,0.4834653905154489,8.434474227441024,0.0,0.0,0.0,0.0,0.0043781436019025,-0.0062922870348456,0,1,0,0,0,0,0
(n+1)19,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.8995901525090071,1.0906590760506158,0.0,1,1,0.9712689545091782,0.0,1.4784854291288354,0.0,0.7326130992572587,1.0,0.4934718702916025,8.146993955204541,0.0,0.0,0.0,0.0,1.1246095385445098,0.0169872415481266,0,1,0,0,0,0,0
(n+1)20,2aYKBozBlwIt5,1,50.0,8,178,5,1,1.0027223143098096,1.3406589813740997,0.0,1,1,1.1388667198723066,0.9029126213592232,1.6953527084367397,0.9180333549271588,0.9372045914922348,0.0,0.4991320554761545,7.985545083618102,0.0,0.0,0.0,0.0,1.2474628684997913,0.0288303467548262,0,1,0,0,0,0,0
(n+1)21,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.0391629456263994,0.1002746755088641,0.0,1,1,-0.3575418994413407,4.495145631067961,-0.2409637315501379,4.557375295659641,-0.0790006752194463,2.0,0.5171423391669814,7.475150248304091,0.0,0.0,0.0,0.0,0.0996494707644947,0.0123131150535532,0,1,0,0,0,0,0
(n+1)22,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.10277177499171,-0.0494506805411103,0.0,1,1,-0.3200319233838787,2.2815533980582523,-0.1927709852401103,2.3114738538951745,-0.2012153950033761,1.0,0.5284221609379072,7.155837212239431,0.0,0.0,0.0,0.0,-0.0694263321638559,-0.0028611587374244,0,1,0,0,0,0,0
(n+1)23,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2857041192871214,-0.2637362054737922,0.0,1,1,-0.3399840383080607,0.0,-0.2185883753808445,0.0,-0.3767724510465901,3.0,0.5338081880720823,7.002716987287119,0.0,0.0,0.0,0.0,-0.2873394182545463,0.0046718385370923,0,1,0,0,0,0,0
(n+1)24,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2362473909971827,-0.2156593443007451,0.0,1,1,-0.2936951316839585,0.0,-0.1583474820369198,0.0,-0.337609723160027,0.0,0.5417546552734767,6.775220103363928,0.0,0.0,0.0,0.0,-0.2284254611240049,-0.005868959181954,0,1,0,0,0,0,0
(n+1)25,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2702607081768067,-0.2445055114987153,0.0,1,1,-0.355147645650439,0.4077669902912621,-0.2375213812298189,0.4098362384560917,-0.3612424037812289,0.0,0.5538713881407139,6.422091761730816,0.0,0.0,0.0,0.0,-0.2689428827059645,-0.0104050455751727,0,1,0,0,0,0,0
(n+1)26,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.5940248171176333,0.7912087426567315,0.0,1,1,0.6815642458100558,0.0,1.1032705096095716,0.0,0.487508440243079,0.0,0.5656148295825205,6.067212517925183,0.0,0.0,0.0,0.0,0.7606132999682281,0.0003504301147635,0,1,0,0,0,0,0
(n+1)27,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.2239302720966027,0.3708789679401331,0.0,1,1,0.2386272944932163,0.4368932038834951,0.5301206839336212,0.4426216912484746,0.1431465226198514,3.0,0.5736546611644552,5.812111767534694,0.0,0.0,0.0,0.0,0.3197484285235905,-0.0003824719667922,0,1,0,0,0,0,0
(n+1)28,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.4224893128330854,0.618131865704265,0.0,1,1,0.2186751795690343,3.592233009708738,0.5043031356184479,3.6393434472784247,0.3457123565158676,2.0,0.582959595303865,5.496023530455222,0.0,0.0,0.0,0.0,0.5562763837342939,-0.0067201420486585,0,1,0,0,0,0,0
(n+1)29,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.0628770059124725,0.0137361739149534,0.0,1,1,-0.0806065442936951,0.116504854368932,0.1170397527164087,0.1147536044111665,-0.149898717083052,0.0,0.5861740329178502,5.378898684393387,0.0,0.0,0.0,0.0,-0.0219027939813839,-0.0003659931010385,0,1,0,0,0,0,0
(n+1)30,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.3088694387018532,-0.2925824989071174,0.0,1,1,-0.3695131683958499,0.0194174757281553,-0.2564542289043541,0.0163927263961914,-0.400405131667792,3.0,0.5947869021724309,5.029803478437002,0.0,0.0,0.0,0.0,-0.3149344630968564,-0.0050661612182041,0,1,0,0,0,0,0
(n+1)31,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2581659038394728,-0.2005493510177284,0.0,1,1,-0.3471667996807661,0.8252427184466019,-0.2271943302688617,0.8360667098543171,-0.325455773126266,2.0,0.5992560951316009,4.811581319250927,0.0,0.0,0.0,0.0,-0.2545352821858765,-0.0052004054692477,0,1,0,0,0,0,0
(n+2)01,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.9277112720782538,1.247252519058067,0.0,1,1,-0.2673583399840383,16.9126213592233,-0.1239241370081684,17.13113879807765,0.8609047940580689,0.0,0.601059344333316,4.708991471519236,0.0,0.0,0.0,0.0,1.1581080429957733,-0.0022782414971925,0,1,0,0,0,0,0
(n+2)02,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.4973174752324039,0.6978021541053441,0.0,1,1,0.1436552274541101,5.436893203883495,0.4079176429983926,5.508194103379183,0.4105334233625928,0.0,0.6038008828485524,4.51989578384334,0.0,0.0,0.0,0.0,0.6454133587057553,-0.0095244326800479,0,1,0,0,0,0,0
(n+2)03,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.1601331900436732,-0.1208791888520043,0.0,1,1,-0.2019154030327214,0.0,-0.0395867914220103,0.0,-0.2599594868332208,0.0,0.6063426760675993,4.207349049977665,0.0,0.0,0.0,0.0,-0.1377565283609634,0.0092058563660132,0,1,0,0,0,0,0
(n+2)04,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.8105992446981829,1.0879119422559091,0.0,1,1,0.9090183559457304,0.7281553398058253,1.3975905920374356,0.7377043252933998,0.7305874409182984,1.0,0.6063032870908736,3.991149669591324,0.0,0.0,0.0,0.0,1.0186015855509547,-0.008770451440756,0,1,0,0,0,0,0
(n+2)05,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2882762977701332,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,2.0,0.6049670617474274,3.817934357589994,0.0,0.0,0.0,0.0,-0.2904034545974251,0.0475704144684775,0,1,0,0,0,0,0
(n+2)06,2aYKBozBlwIt5,1,50.0,8,178,5,1,0.2963693385944063,0.4340658223961969,0.0,1,1,-0.0103750997605746,4.203883495145631,0.2082616407687657,4.2622941681606585,0.1944632005401755,2.0,0.6024000413416174,3.6518625394474737,0.0,0.0,0.0,0.0,0.4060394592041669,-0.0007385854097278,0,1,0,0,0,0,0
(n+2)07,2aYKBozBlwIt5,1,50.0,8,178,5,1,-0.2774281986306112,-0.2939560658044708,0.0,0,0,-0.3695131683958499,0.0,-0.2564542289043541,0.0,-0.4017555705604321,1.0,0.5985748926099339,3.4929506867583284,0.0,0.0,0.0,0.0,-0.2774809570980571,8.351915413578124e-05,0,1,0,0,0,0,0
(n)01,2fx7mRq4qNKHF,2,33.0,21,28,21,1,0.8383599774583375,1.135989055899666,0.0,1,1,0.7150837988826817,3.660194174757281,1.092943616823054,3.704917365955075,0.7697501688048617,3.0,0.0311903664360274,38.193143481884015,0.0,0.0,0.0,0.0,1.0516707892021977,-0.0139755094384584,0,1,0,0,0,0,0
(n)02,2fx7mRq4qNKHF,2,33.0,21,28,21,1,0.2928771853455673,0.4162088215538284,0.0,1,1,0.163607342378292,1.87378640776699,0.433735191313566,1.901639121985025,0.1802835921674543,8.0,0.0335221507588292,38.1432285027351,0.0,0.0,0.0,0.0,0.4018795284139769,-0.0139766307813943,0,0,0,0,0,0,0
(n)03,2fx7mRq4qNKHF,2,33.0,21,28,21,1,0.4223060275023289,0.6043951868478918,0.0,1,1,0.3870710295291301,1.378640776699029,0.7228915109992924,1.393440498968016,0.3342336259284267,0.0,0.0367979425482256,37.99233634407853,0.0,0.0,0.0,0.0,0.5560580501628627,-0.0139766307813943,0,0,0,0,0,0,0
(n)04,2fx7mRq4qNKHF,2,33.0,21,28,8,1,-0.1921231709862565,-0.1607142699348663,0.0,1,1,-0.2402234636871508,0.0,-0.0895006338049778,0.0,-0.2923700202565834,0.0,0.0399062316795701,37.780171674584444,0.0,0.0,0.0,0.0,-0.1758637067171507,-0.0139766307813943,0,0,0,0,0,0,0
(n)05,2fx7mRq4qNKHF,2,33.0,21,28,21,1,0.5381322190774686,0.7486261490730979,0.0,1,1,0.5506783719074222,1.0873786407766992,0.9345955020883772,1.098360878014975,0.4523970290344362,1.0,0.0427319627169478,37.541834591535846,0.0,0.0,0.0,0.0,0.6940327913355385,-0.0139766307813943,0,0,0,0,0,0,0
